"product","condition","ppr"
"SERTRALINE HYDROCHLORIDE","Peripheral swelling",0.599641469684804
"SERTRALINE HYDROCHLORIDE","Pneumonia",0.641811842594715
"SERTRALINE HYDROCHLORIDE","Premature baby",3.32562035177459
"SERTRALINE HYDROCHLORIDE","Presyncope",3.53340413172568
"SERTRALINE HYDROCHLORIDE","Product dose omission",1.19929580608814
"SERTRALINE HYDROCHLORIDE","Product substitution issue",5.44573304199348
"SERTRALINE HYDROCHLORIDE","Product use in unapproved indication",1.04782844529904
"SERTRALINE HYDROCHLORIDE","Product use issue",0.526883649901853
"SERTRALINE HYDROCHLORIDE","Productive cough",0.702744328349108
"SERTRALINE HYDROCHLORIDE","Pruritus",0.921102156376126
"SERTRALINE HYDROCHLORIDE","Psoriasis",0.821197598066653
"SERTRALINE HYDROCHLORIDE","Pulmonary embolism",1.08811682289435
"SERTRALINE HYDROCHLORIDE","Pyrexia",0.566857664740061
"SERTRALINE HYDROCHLORIDE","Rash",0.735259255869246
"SERTRALINE HYDROCHLORIDE","Renal failure",0.892488393213043
"SERTRALINE HYDROCHLORIDE","Renal injury",0.695910163782273
"SERTRALINE HYDROCHLORIDE","Restlessness",4.65044376930112
"SERTRALINE HYDROCHLORIDE","Seizure",2.02339312489407
"SERTRALINE HYDROCHLORIDE","Sepsis",0.806615716059887
"SERTRALINE HYDROCHLORIDE","Serotonin syndrome",17.8292231077482
"SERTRALINE HYDROCHLORIDE","Sinusitis",0.800144631335509
"SERTRALINE HYDROCHLORIDE","Sleep disorder",1.73490006061186
"SERTRALINE HYDROCHLORIDE","Somnolence",1.66122474496881
"SERTRALINE HYDROCHLORIDE","Speech disorder",1.7105769874942
"SERTRALINE HYDROCHLORIDE","Stress",0.967891235884245
"SERTRALINE HYDROCHLORIDE","Suicidal ideation",6.65626081925921
"SERTRALINE HYDROCHLORIDE","Suicide attempt",4.81069830656632
"SERTRALINE HYDROCHLORIDE","Suspected suicide",4.76341441349122
"SERTRALINE HYDROCHLORIDE","Swelling",0.686996203386104
"SERTRALINE HYDROCHLORIDE","Syncope",1.11784375866312
"SERTRALINE HYDROCHLORIDE","Tachycardia",1.51151036123422
"SERTRALINE HYDROCHLORIDE","Therapeutic product effect incomplete",0.67264047603806
"SERTRALINE HYDROCHLORIDE","Therapy cessation",1.51760173382401
"SERTRALINE HYDROCHLORIDE","Thinking abnormal",6.46300501976387
"SERTRALINE HYDROCHLORIDE","Thrombosis",1.02689820743988
"SERTRALINE HYDROCHLORIDE","Tinnitus",2.02489728362394
"SERTRALINE HYDROCHLORIDE","Toxicity to various agents",2.96631137558221
"SERTRALINE HYDROCHLORIDE","Treatment noncompliance",2.87651857582525
"SERTRALINE HYDROCHLORIDE","Tremor",3.20757720676472
"SERTRALINE HYDROCHLORIDE","Upper respiratory tract infection",0.927035026132511
"SERTRALINE HYDROCHLORIDE","Urinary tract infection",0.845067332056153
"SERTRALINE HYDROCHLORIDE","Urticaria",0.769108506692421
"SERTRALINE HYDROCHLORIDE","Vertigo",2.08511401876052
"SERTRALINE HYDROCHLORIDE","Vision blurred",1.92181046536879
"SERTRALINE HYDROCHLORIDE","Visual impairment",1.17813019752645
"SERTRALINE HYDROCHLORIDE","Vomiting",1.2756477306822
"SERTRALINE HYDROCHLORIDE","Weight decreased",0.953459706006482
"SERTRALINE HYDROCHLORIDE","Weight increased",1.21733469230351
"SERTRALINE HYDROCHLORIDE","Wheezing",0.82953835279825
"SERTRALINE HYDROCHLORIDE","White blood cell count decreased",0.549984398199146
"SERTRALINE HYDROCHLORIDE","Withdrawal syndrome",4.9980349836806
"SERTRALINE HYDROCHLORIDE","Wrong technique in product usage process",1.36329745589481
"SEVELAMER CARBONATE","Acute kidney injury",5.55376581926961
"SEVELAMER CARBONATE","Chronic kidney disease",6.93846674180066
"SEVELAMER CARBONATE","End stage renal disease",23.4175946414424
"SEVELAMER CARBONATE","Renal failure",8.29561348304545
"SILDENAFIL","Abdominal pain",0.904661811558477
"SILDENAFIL","Abdominal pain upper",1.45911424408651
"SILDENAFIL","Acute kidney injury",0.479563598013563
"SILDENAFIL","Anaemia",1.45934966017134
"SILDENAFIL","Anxiety",0.715319630074158
"SILDENAFIL","Arthralgia",0.72114639417707
"SILDENAFIL","Asthenia",1.19467034137933
"SILDENAFIL","Back pain",1.06359614356286
"SILDENAFIL","Chest discomfort",2.29811340780585
"SILDENAFIL","Chest pain",3.03217729598608
"SILDENAFIL","Condition aggravated",1.69744713012707
"SILDENAFIL","Cough",1.36308627733767
"SILDENAFIL","Death",1.83370790197424
"SILDENAFIL","Decreased appetite",1.09718754104018
"SILDENAFIL","Diarrhoea",1.44542168306835
"SILDENAFIL","Dizziness",1.37492599702653
"SILDENAFIL","Drug ineffective",0.397948866315096
"SILDENAFIL","Dyspnoea",3.12439909637305
"SILDENAFIL","Dyspnoea exertional",5.47363657080576
"SILDENAFIL","Erythema",0.796284487488426
"SILDENAFIL","Fall",0.738373866240686
"SILDENAFIL","Fatigue",1.03981414787635
"SILDENAFIL","Feeling abnormal",1.26158507847236
"SILDENAFIL","Fluid overload",11.171815902245
"SILDENAFIL","Fluid retention",7.39226248675292
"SILDENAFIL","Flushing",3.24356568596829
"SILDENAFIL","Foetal exposure during pregnancy",4.57550308067344
"SILDENAFIL","Headache",1.94350977819419
"SILDENAFIL","Hospitalisation",5.78445674994525
"SILDENAFIL","Hypotension",2.81850391290418
"SILDENAFIL","Hypoxia",5.12574859453796
"SILDENAFIL","Influenza",1.56500748160977
"SILDENAFIL","Insomnia",0.938172777211279
"SILDENAFIL","Malaise",1.33956022550917
"SILDENAFIL","Maternal exposure during pregnancy",6.15409192627704
"SILDENAFIL","Myalgia",2.0722528254608
"SILDENAFIL","Nasal congestion",3.75284782614933
"SILDENAFIL","Nasopharyngitis",0.913419574360606
"SILDENAFIL","Nausea",1.08343283153444
"SILDENAFIL","Oedema peripheral",2.9442405637791
"SILDENAFIL","Off label use",0.907361268612342
"SILDENAFIL","Oxygen saturation decreased",3.81796807923871
"SILDENAFIL","Pain",0.819308803415015
"SILDENAFIL","Pain in extremity",1.39684587835758
"SILDENAFIL","Pain in jaw",7.65879665104962
"SILDENAFIL","Palpitations",3.16746638812915
"SILDENAFIL","Peripheral swelling",1.81178046678851
"SILDENAFIL","Pneumonia",1.38179236323084
"SILDENAFIL","Premature baby",10.7629270562897
"SILDENAFIL","Premature delivery",40.3079296091876
"SILDENAFIL","Product dose omission",1.49446222070394
"SILDENAFIL","Pruritus",0.80095210667653
"SILDENAFIL","Pulmonary arterial hypertension",20.7742245830563
"SILDENAFIL","Pulmonary hypertension",17.2338248371408
"SILDENAFIL","Pulmonary oedema",5.26132408514816
"SILDENAFIL","Pyrexia",0.998220895449839
"SILDENAFIL","Rash",0.512098172325302
"SILDENAFIL","Respiratory failure",2.77284521523722
"SILDENAFIL","Right ventricular failure",19.5604686664398
"SILDENAFIL","Syncope",2.66988090452609
"SILDENAFIL","Therapy cessation",2.97573052734885
"SILDENAFIL","Unevaluable event",3.64082509348668
"SILDENAFIL","Vomiting",1.0766623134282
"SILDENAFIL","Weight decreased",0.784112369615094
"SILDENAFIL","Weight increased",1.1694112578982
"SILDENAFIL CITRATE","Abdominal discomfort",1.52997718782121
"SILDENAFIL CITRATE","Abdominal distension",1.53318241181951
"SILDENAFIL CITRATE","Abdominal pain",0.738773678416748
"SILDENAFIL CITRATE","Abdominal pain upper",1.02756816255502
"SILDENAFIL CITRATE","Acute kidney injury",0.568000586395992
"SILDENAFIL CITRATE","Anaemia",0.837477013931974
"SILDENAFIL CITRATE","Anxiety",1.0629963276783
"SILDENAFIL CITRATE","Arthralgia",0.808684448917213
"SILDENAFIL CITRATE","Asthenia",1.1614088162898
"SILDENAFIL CITRATE","Atrial fibrillation",1.43788794902133
"SILDENAFIL CITRATE","Back pain",1.05614503473642
"SILDENAFIL CITRATE","Blood pressure decreased",1.72066645576354
"SILDENAFIL CITRATE","Bronchitis",0.798606748757108
"SILDENAFIL CITRATE","Cardiac disorder",2.85824669587878
"SILDENAFIL CITRATE","Cardiac failure",1.66493880505923
"SILDENAFIL CITRATE","Cardiac failure congestive",2.80071722787367
"SILDENAFIL CITRATE","Catheter site erythema",16.6277983734434
"SILDENAFIL CITRATE","Chest discomfort",1.53525403889109
"SILDENAFIL CITRATE","Chest pain",2.64920497173816
"SILDENAFIL CITRATE","Chronic kidney disease",0.573206711105887
"SILDENAFIL CITRATE","Condition aggravated",1.31098877908317
"SILDENAFIL CITRATE","Constipation",0.733189223367492
"SILDENAFIL CITRATE","Cough",1.43000108947466
"SILDENAFIL CITRATE","Death",3.15375434173025
"SILDENAFIL CITRATE","Decreased appetite",1.06742089268557
"SILDENAFIL CITRATE","Dehydration",1.41743811785399
"SILDENAFIL CITRATE","Diarrhoea",1.46213293748545
"SILDENAFIL CITRATE","Dizziness",1.44455543095684
"SILDENAFIL CITRATE","Drug ineffective",0.853738916245261
"SILDENAFIL CITRATE","Dyspepsia",1.47062966505796
"SILDENAFIL CITRATE","Dyspnoea",2.88034632594944
"SILDENAFIL CITRATE","Dyspnoea exertional",5.62389130225549
"SILDENAFIL CITRATE","Emotional distress",1.63644810129704
"SILDENAFIL CITRATE","Epistaxis",2.11107157205918
"SILDENAFIL CITRATE","Erythema",0.523322637510413
"SILDENAFIL CITRATE","Fall",1.32681747820164
"SILDENAFIL CITRATE","Fatigue",0.929624937399856
"SILDENAFIL CITRATE","Feeling abnormal",1.51793115597003
"SILDENAFIL CITRATE","Fluid overload",9.18138413019582
"SILDENAFIL CITRATE","Fluid retention",7.97179096428472
"SILDENAFIL CITRATE","Flushing",4.59733112302433
"SILDENAFIL CITRATE","Gait disturbance",0.85407873878314
"SILDENAFIL CITRATE","Haemoglobin decreased",1.2117168408776
"SILDENAFIL CITRATE","Headache",1.95806804874148
"SILDENAFIL CITRATE","Heart rate increased",1.55012512259059
"SILDENAFIL CITRATE","Hospitalisation",4.25610745626266
"SILDENAFIL CITRATE","Hypoacusis",3.12027471638272
"SILDENAFIL CITRATE","Hypotension",1.67185955895189
"SILDENAFIL CITRATE","Hypoxia",3.11044104643651
"SILDENAFIL CITRATE","Influenza",1.51730652942711
"SILDENAFIL CITRATE","Infusion site pain",10.940188285186
"SILDENAFIL CITRATE","Insomnia",1.02412445071679
"SILDENAFIL CITRATE","Intentional product misuse",4.07314389964232
"SILDENAFIL CITRATE","Intentional product use issue",1.11227069007194
"SILDENAFIL CITRATE","Loss of consciousness",1.61261552749888
"SILDENAFIL CITRATE","Malaise",1.63793238094165
"SILDENAFIL CITRATE","Malignant melanoma",34.6005044728271
"SILDENAFIL CITRATE","Memory impairment",1.55992116307863
"SILDENAFIL CITRATE","Muscle spasms",0.847776336283198
"SILDENAFIL CITRATE","Myalgia",1.98818947048962
"SILDENAFIL CITRATE","Nasal congestion",2.81313217391812
"SILDENAFIL CITRATE","Nasopharyngitis",1.45026780307801
"SILDENAFIL CITRATE","Nausea",1.19949649653911
"SILDENAFIL CITRATE","Oedema",3.51707593480714
"SILDENAFIL CITRATE","Oedema peripheral",2.05812775817608
"SILDENAFIL CITRATE","Off label use",1.93509102851777
"SILDENAFIL CITRATE","Overdose",1.17540275531789
"SILDENAFIL CITRATE","Oxygen saturation decreased",3.59683061280203
"SILDENAFIL CITRATE","Pain",1.02504325381078
"SILDENAFIL CITRATE","Pain in extremity",1.51025053993664
"SILDENAFIL CITRATE","Pain in jaw",12.3812850858849
"SILDENAFIL CITRATE","Palpitations",3.07988260380571
"SILDENAFIL CITRATE","Peripheral swelling",1.63639271430523
"SILDENAFIL CITRATE","Pneumonia",1.16260232039829
"SILDENAFIL CITRATE","Prescribed overdose",14.9501018476336
"SILDENAFIL CITRATE","Product dose omission",1.53166200587817
"SILDENAFIL CITRATE","Product use in unapproved indication",1.32768588014043
"SILDENAFIL CITRATE","Product use issue",4.56265392240548
"SILDENAFIL CITRATE","Productive cough",1.05166300775866
"SILDENAFIL CITRATE","Pruritus",0.511756189871151
"SILDENAFIL CITRATE","Pulmonary arterial hypertension",11.8896567983142
"SILDENAFIL CITRATE","Pulmonary hypertension",11.6872127997934
"SILDENAFIL CITRATE","Pulmonary oedema",3.21145750244421
"SILDENAFIL CITRATE","Pyrexia",0.933346039128067
"SILDENAFIL CITRATE","Rash",0.463632243803412
"SILDENAFIL CITRATE","Renal failure",0.791807961530887
"SILDENAFIL CITRATE","Renal injury",0.79457690246002
"SILDENAFIL CITRATE","Respiratory failure",1.91976664303376
"SILDENAFIL CITRATE","Right ventricular failure",12.4978645207234
"SILDENAFIL CITRATE","Sinusitis",0.895084136382115
"SILDENAFIL CITRATE","Swelling",1.38785651997546
"SILDENAFIL CITRATE","Syncope",2.42277904825357
"SILDENAFIL CITRATE","Transfusion",8.18050921149343
"SILDENAFIL CITRATE","Unevaluable event",3.70286172932735
"SILDENAFIL CITRATE","Urinary tract infection",0.848474465760681
"SILDENAFIL CITRATE","Visual impairment",1.68801540718556
"SILDENAFIL CITRATE","Vomiting",1.08170310560427
"SILDENAFIL CITRATE","Weight decreased",1.13106276551452
"SILDENAFIL CITRATE","Weight increased",1.01132045715564
"SIMVASTATIN","Abdominal discomfort",0.903690586110615
"SIMVASTATIN","Abdominal distension",0.884960347756825
"SIMVASTATIN","Abdominal pain",0.760874144185439
"SIMVASTATIN","Abdominal pain upper",0.843522795904468
"SIMVASTATIN","Acute kidney injury",2.36547788705023
"SIMVASTATIN","Alopecia",1.06410124172087
"SIMVASTATIN","Amnesia",1.60998030726792
"SIMVASTATIN","Anaemia",1.06602876627091
"SIMVASTATIN","Anxiety",0.751480794190241
"SIMVASTATIN","Aphasia",3.24605926191973
"SIMVASTATIN","Arthralgia",0.86315178244091
"SIMVASTATIN","Arthritis",0.642780501967131
"SIMVASTATIN","Asthenia",1.13156338987772
"SIMVASTATIN","Asthma",0.452829159535143
"SIMVASTATIN","Atrial fibrillation",1.34804278274272
"SIMVASTATIN","Back pain",0.984280509376603
"SIMVASTATIN","Balance disorder",1.2596207168816
"SIMVASTATIN","Blood cholesterol increased",2.2774936352347
"SIMVASTATIN","Blood glucose increased",1.26715396863599
"SIMVASTATIN","Blood pressure decreased",1.19388925112898
"SIMVASTATIN","Blood pressure increased",0.776373528822989
"SIMVASTATIN","Bronchitis",0.65998186613195
"SIMVASTATIN","Cardiac arrest",1.56946883587261
"SIMVASTATIN","Cardiac disorder",1.65885677412694
"SIMVASTATIN","Cardiac failure",1.01041610316197
"SIMVASTATIN","Cardiac failure congestive",2.06923295308198
"SIMVASTATIN","Cataract",1.52319838542841
"SIMVASTATIN","Cerebrovascular accident",3.09241012960492
"SIMVASTATIN","Chest discomfort",0.911409126605463
"SIMVASTATIN","Chest pain",1.16136205664171
"SIMVASTATIN","Chills",1.0787501829554
"SIMVASTATIN","Chronic kidney disease",2.62488674022285
"SIMVASTATIN","Chronic obstructive pulmonary disease",1.57611510438508
"SIMVASTATIN","Condition aggravated",0.663690032632492
"SIMVASTATIN","Confusional state",1.69505302291822
"SIMVASTATIN","Constipation",1.12410250917199
"SIMVASTATIN","Contraindicated product administered",0.666483819156844
"SIMVASTATIN","Contusion",1.1829513592847
"SIMVASTATIN","Cough",1.13016846748858
"SIMVASTATIN","Cystitis",1.65691271924785
"SIMVASTATIN","Death",1.30444842429825
"SIMVASTATIN","Decreased appetite",1.16765069157223
"SIMVASTATIN","Dehydration",1.68590335196597
"SIMVASTATIN","Depression",1.33027710862457
"SIMVASTATIN","Diabetes mellitus",1.5605814840309
"SIMVASTATIN","Diarrhoea",1.10556597799523
"SIMVASTATIN","Dizziness",1.4396820871617
"SIMVASTATIN","Drug hypersensitivity",0.728857161597777
"SIMVASTATIN","Drug ineffective",0.47700540017679
"SIMVASTATIN","Drug interaction",3.13191959373441
"SIMVASTATIN","Dry mouth",1.59669565250627
"SIMVASTATIN","Dyspepsia",1.07609693342453
"SIMVASTATIN","Dysphagia",1.06566981072797
"SIMVASTATIN","Dyspnoea",1.2314962659134
"SIMVASTATIN","Dyspnoea exertional",1.27602281141382
"SIMVASTATIN","End stage renal disease",2.89994170253856
"SIMVASTATIN","Epistaxis",1.3746830338563
"SIMVASTATIN","Erythema",0.344083916851899
"SIMVASTATIN","Fall",1.59549455157654
"SIMVASTATIN","Fatigue",0.94123022968854
"SIMVASTATIN","Feeling abnormal",0.851076338569822
"SIMVASTATIN","Flatulence",1.81537587667447
"SIMVASTATIN","Fluid retention",1.37464786779659
"SIMVASTATIN","Gait disturbance",1.35701967687978
"SIMVASTATIN","Gastrointestinal haemorrhage",2.06937033566123
"SIMVASTATIN","Gastrooesophageal reflux disease",1.05382853287859
"SIMVASTATIN","General physical health deterioration",1.66369085322509
"SIMVASTATIN","Haematuria",2.22490848809514
"SIMVASTATIN","Haemoglobin decreased",1.25184555398839
"SIMVASTATIN","Haemorrhage",1.90490764925564
"SIMVASTATIN","Headache",0.848022340969548
"SIMVASTATIN","Heart rate increased",0.645095057121455
"SIMVASTATIN","Hospitalisation",0.865059137067225
"SIMVASTATIN","Hyperglycaemia",2.37695603290135
"SIMVASTATIN","Hyperhidrosis",0.885744130919286
"SIMVASTATIN","Hyperkalaemia",2.1798661338131
"SIMVASTATIN","Hyperparathyroidism secondary",2.80687060098614
"SIMVASTATIN","Hypertension",1.08156959483119
"SIMVASTATIN","Hypoaesthesia",1.05109938236479
"SIMVASTATIN","Hypokalaemia",1.37533752016075
"SIMVASTATIN","Hyponatraemia",2.15410530288171
"SIMVASTATIN","Hypotension",1.46234669664339
"SIMVASTATIN","Inappropriate schedule of product administration",0.533728334366464
"SIMVASTATIN","Incorrect dose administered",0.753631123301378
"SIMVASTATIN","Infection",0.656313689033688
"SIMVASTATIN","Influenza",0.783390090407449
"SIMVASTATIN","Insomnia",1.07564428170778
"SIMVASTATIN","Intentional product misuse",1.34096285836736
"SIMVASTATIN","Intentional product use issue",0.837881178116076
"SIMVASTATIN","Ischaemic stroke",5.69021555896588
"SIMVASTATIN","Joint swelling",0.336308074498502
"SIMVASTATIN","Labelled drug-drug interaction medication error",6.86870383036936
"SIMVASTATIN","Lactic acidosis",4.98814608263716
"SIMVASTATIN","Lethargy",1.85201970124145
"SIMVASTATIN","Loss of consciousness",1.04266611220003
"SIMVASTATIN","Lower respiratory tract infection",0.722536234126779
"SIMVASTATIN","Malaise",1.07394540275352
"SIMVASTATIN","Memory impairment",1.63060221135793
"SIMVASTATIN","Mobility decreased",0.822951721312048
"SIMVASTATIN","Muscle spasms",1.6958290052011
"SIMVASTATIN","Muscular weakness",1.79772169929614
"SIMVASTATIN","Musculoskeletal pain",1.21595661726848
"SIMVASTATIN","Musculoskeletal stiffness",0.557953979880222
"SIMVASTATIN","Myalgia",3.08209322870698
"SIMVASTATIN","Myocardial infarction",1.73740307674563
"SIMVASTATIN","Nasopharyngitis",0.728773917790665
"SIMVASTATIN","Nausea",0.882059815289012
"SIMVASTATIN","Nephrogenic anaemia",3.38910594125856
"SIMVASTATIN","Nephropathy",3.19928345622039
"SIMVASTATIN","Neuropathy peripheral",0.89862657533371
"SIMVASTATIN","Oedema peripheral",1.44607054745053
"SIMVASTATIN","Off label use",0.689382935434033
"SIMVASTATIN","Oropharyngeal pain",0.836878002113199
"SIMVASTATIN","Osteoarthritis",1.16585799804085
"SIMVASTATIN","Pain",0.743277080789016
"SIMVASTATIN","Pain in extremity",1.12370422884502
"SIMVASTATIN","Palpitations",0.802143869469072
"SIMVASTATIN","Paraesthesia",1.36627592112085
"SIMVASTATIN","Peripheral swelling",0.70252876779712
"SIMVASTATIN","Platelet count decreased",0.658709181677408
"SIMVASTATIN","Pleural effusion",1.27551684378332
"SIMVASTATIN","Pneumonia",0.935209584795257
"SIMVASTATIN","Pollakiuria",2.48129440601254
"SIMVASTATIN","Product dose omission",1.2279613922362
"SIMVASTATIN","Product use in unapproved indication",0.64952282083871
"SIMVASTATIN","Product use issue",0.499251157850958
"SIMVASTATIN","Productive cough",0.839269749273256
"SIMVASTATIN","Pruritus",0.651319381534004
"SIMVASTATIN","Psoriasis",0.781342440006468
"SIMVASTATIN","Pulmonary embolism",1.15788353285888
"SIMVASTATIN","Pulmonary oedema",1.63030779073995
"SIMVASTATIN","Pyrexia",0.734373806825482
"SIMVASTATIN","Rash",0.579750513920705
"SIMVASTATIN","Rebound acid hypersecretion",2.92309807732414
"SIMVASTATIN","Renal failure",2.4278743440006
"SIMVASTATIN","Renal impairment",1.97381038148607
"SIMVASTATIN","Renal injury",2.58147278122634
"SIMVASTATIN","Respiratory failure",1.58506858361781
"SIMVASTATIN","Rhabdomyolysis",9.86012063873583
"SIMVASTATIN","Seizure",0.795194027673585
"SIMVASTATIN","Sepsis",1.19521221833515
"SIMVASTATIN","Sinusitis",0.589510978994517
"SIMVASTATIN","Sleep apnoea syndrome",2.09286831057183
"SIMVASTATIN","Sleep disorder",1.15133260533969
"SIMVASTATIN","Somnolence",0.812685354985861
"SIMVASTATIN","Syncope",1.66402263441812
"SIMVASTATIN","Tachycardia",1.12303571678199
"SIMVASTATIN","Therapeutic product effect incomplete",0.498371618534568
"SIMVASTATIN","Therapy cessation",1.21816957430847
"SIMVASTATIN","Thrombosis",1.27681262188469
"SIMVASTATIN","Toxicity to various agents",0.699273029678187
"SIMVASTATIN","Tremor",1.54666669518872
"SIMVASTATIN","Tubulointerstitial nephritis",2.26148759663366
"SIMVASTATIN","Type 2 diabetes mellitus",4.77840087795724
"SIMVASTATIN","Upper gastrointestinal haemorrhage",4.01166015123413
"SIMVASTATIN","Urinary retention",2.80375726419944
"SIMVASTATIN","Urinary tract infection",1.31751237342142
"SIMVASTATIN","Vision blurred",1.13221917559384
"SIMVASTATIN","Visual impairment",0.85329410452636
"SIMVASTATIN","Vomiting",1.00461618899907
"SIMVASTATIN","Weight decreased",0.978585093643201
"SIMVASTATIN","Weight increased",0.676126023577512
"SIMVASTATIN","White blood cell count decreased",0.702259486529479
"SIMVASTATIN","Wrong technique in product usage process",0.874336664374088
"SIPONIMOD","Dizziness",4.95066769854594
"SIPONIMOD","Dyspnoea",1.52709047120227
"SIPONIMOD","Fall",2.89530897727966
"SIPONIMOD","Fatigue",3.13985660393614
"SIPONIMOD","Feeling abnormal",4.59314176413042
"SIPONIMOD","Gait disturbance",5.67007658847976
"SIPONIMOD","Headache",4.72132942486929
"SIPONIMOD","Heart rate decreased",14.1779440246421
"SIPONIMOD","Malaise",1.65047946913168
"SIPONIMOD","Nausea",1.90106724477584
"SIPONIMOD","Pain",1.53581343571644
"SIPONIMOD","Product dose omission",4.50614110622458
"SIPONIMOD","Urinary tract infection",3.87630757552793
"SIPONIMOD","Vision blurred",8.6444110642738
"SIROLIMUS","Acne",5.54924637576492
"SIROLIMUS","Alopecia",3.08800134934282
"SIROLIMUS","Condition aggravated",1.87303253920711
"SIROLIMUS","Drug ineffective",0.755856132639349
"SIROLIMUS","Drug level increased",27.0246036902129
"SIROLIMUS","Hypertension",1.84159597023213
"SIROLIMUS","Intentional product misuse",7.1049025162158
"SIROLIMUS","Liver function test abnormal",9.48698233034411
"SIROLIMUS","Off label use",7.56058266949312
"SIROLIMUS","Ovarian cyst",36.8889947331048
"SIROLIMUS","Pain",0.988887697229638
"SIROLIMUS","Pneumonia",1.7482563789801
"SIROLIMUS","Product use in unapproved indication",22.2452879877057
"SIROLIMUS","Product use issue",5.34788376102129
"SIROLIMUS","Rheumatoid arthritis",1.45018262475357
"SIROLIMUS","Sleep disorder due to general medical condition, insomnia type",30.1578910745855
"SIROLIMUS","Transplant dysfunction",52.297440115076
"SIROLIMUS","Transplant rejection",37.7691148055534
"SIROLIMUS","Weight decreased",1.30029108719853
"SIRUKUMAB","Drug ineffective",3.61822747195142
"SITAGLIPTIN PHOSPHATE","Abdominal pain",1.35371936377504
"SITAGLIPTIN PHOSPHATE","Acute kidney injury",2.00515728898769
"SITAGLIPTIN PHOSPHATE","Alopecia",1.07389069379833
"SITAGLIPTIN PHOSPHATE","Anxiety",1.82992014458518
"SITAGLIPTIN PHOSPHATE","Arthralgia",0.723446794822141
"SITAGLIPTIN PHOSPHATE","Asthenia",1.6027597813516
"SITAGLIPTIN PHOSPHATE","Back pain",0.941514134588085
"SITAGLIPTIN PHOSPHATE","Blood glucose increased",6.7051367162045
"SITAGLIPTIN PHOSPHATE","Blood pressure increased",1.49475315783732
"SITAGLIPTIN PHOSPHATE","Cerebrovascular accident",3.45619816977813
"SITAGLIPTIN PHOSPHATE","Chronic kidney disease",1.78551064322808
"SITAGLIPTIN PHOSPHATE","Condition aggravated",0.622563895717298
"SITAGLIPTIN PHOSPHATE","Confusional state",1.97418868503963
"SITAGLIPTIN PHOSPHATE","Constipation",1.6492518914225
"SITAGLIPTIN PHOSPHATE","Cough",0.768046651492274
"SITAGLIPTIN PHOSPHATE","Death",1.11010301638092
"SITAGLIPTIN PHOSPHATE","Diabetes mellitus inadequate control",13.4204764022667
"SITAGLIPTIN PHOSPHATE","Diarrhoea",1.00730235788703
"SITAGLIPTIN PHOSPHATE","Dizziness",0.772204570235632
"SITAGLIPTIN PHOSPHATE","Drug ineffective",0.443933972087644
"SITAGLIPTIN PHOSPHATE","Dysphagia",3.18654046218561
"SITAGLIPTIN PHOSPHATE","Dyspnoea",0.803090051270575
"SITAGLIPTIN PHOSPHATE","Fall",1.32734842237738
"SITAGLIPTIN PHOSPHATE","Fatigue",0.894107304215052
"SITAGLIPTIN PHOSPHATE","Headache",0.783999537071438
"SITAGLIPTIN PHOSPHATE","Lactic acidosis",10.5469766215977
"SITAGLIPTIN PHOSPHATE","Malaise",1.01766329822855
"SITAGLIPTIN PHOSPHATE","Muscular weakness",2.53722857990969
"SITAGLIPTIN PHOSPHATE","Nasopharyngitis",0.848717024753677
"SITAGLIPTIN PHOSPHATE","Nausea",1.16767638597411
"SITAGLIPTIN PHOSPHATE","No adverse event",9.24571560434602
"SITAGLIPTIN PHOSPHATE","Off label use",0.423310879074078
"SITAGLIPTIN PHOSPHATE","Pain",0.708380166773574
"SITAGLIPTIN PHOSPHATE","Pain in extremity",0.976432714186668
"SITAGLIPTIN PHOSPHATE","Pancreatic carcinoma",33.8320846978071
"SITAGLIPTIN PHOSPHATE","Pneumonia",1.02582221138027
"SITAGLIPTIN PHOSPHATE","Product dose omission",3.92353557744718
"SITAGLIPTIN PHOSPHATE","Pruritus",0.840252452640352
"SITAGLIPTIN PHOSPHATE","Renal failure",1.6568410572028
"SITAGLIPTIN PHOSPHATE","Urinary tract infection",1.17543703147554
"SITAGLIPTIN PHOSPHATE","Vomiting",0.9924272012152
"SITAGLIPTIN PHOSPHATE","Weight decreased",1.14376747854273
"SODIUM BICARBONATE","Acute kidney injury",3.64103654938868
"SODIUM BICARBONATE","Anaemia",2.23123818137884
"SODIUM BICARBONATE","Cardiac arrest",9.88678429783524
"SODIUM BICARBONATE","Chronic kidney disease",1.92772055830879
"SODIUM BICARBONATE","Diarrhoea",1.33162622581956
"SODIUM BICARBONATE","Drug ineffective",1.40322648667772
"SODIUM BICARBONATE","Dyspnoea",0.925027736091581
"SODIUM BICARBONATE","End stage renal disease",4.36701853862549
"SODIUM BICARBONATE","Nausea",0.854240771843774
"SODIUM BICARBONATE","Pneumonia",1.52162788015072
"SODIUM BICARBONATE","Renal failure",2.60661283615612
"SODIUM BICARBONATE","Renal impairment",5.03271179914895
"SODIUM BICARBONATE","Toxicity to various agents",6.41508363655451
"SODIUM CHLORIDE","Abdominal discomfort",0.658963195173507
"SODIUM CHLORIDE","Abdominal pain",1.63338088981161
"SODIUM CHLORIDE","Abdominal pain upper",1.18022044925117
"SODIUM CHLORIDE","Acute graft versus host disease",23.1318344367068
"SODIUM CHLORIDE","Acute kidney injury",0.834825477647812
